Date,Store_ID,Item_ID,Medicine_Name,Category,Base_Price,Promotion,Holiday,Units_Sold,Day_of_Week,Month,Is_Weekend
2025-06-20,Clarkson's Pharma,M103,Dolo 650,Painkiller,30,1,1,106,Friday,June,0
2025-05-08,Apollo Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,1,67,Thursday,May,0
2025-02-27,Lakshya Medicals,M110,Cetirizine,Allergy,40,1,0,103,Thursday,February,0
2025-07-17,BMS Pharmacy,M105,ORS,Hydration,25,0,0,64,Thursday,July,0
2025-10-31,Chen Drugstore,M103,Dolo 650,Painkiller,30,0,0,86,Friday,October,0
2025-08-18,Chen Drugstore,M101,Paracetamol,Painkiller,25,0,0,81,Monday,August,0
2025-12-28,Claire Drughouse,M113,Digene,Antacid,60,1,0,106,Sunday,December,1
2025-05-28,BMS Pharmacy,M103,Dolo 650,Painkiller,30,0,0,65,Wednesday,May,0
2025-11-12,City Medicals,M114,Pantoprazole,Antacid,110,0,0,74,Wednesday,November,0
2025-09-15,BMS Pharmacy,M112,Cough Syrup,Cough,140,1,0,106,Monday,September,0
2025-07-11,Chen Drugstore,M119,Eye Drops,Eye Care,160,1,0,88,Friday,July,0
2025-06-03,Clarkson's Pharma,M117,BP Tablet,Cardiac,320,1,0,99,Tuesday,June,0
2025-02-03,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,106,Monday,February,0
2025-06-25,Apollo Pharmacy,M113,Digene,Antacid,60,0,1,102,Wednesday,June,0
2025-06-19,Claire Drughouse,M104,Vitamin C,Vitamin,120,0,0,69,Thursday,June,0
2025-09-29,Lakshya Medicals,M101,Paracetamol,Painkiller,25,0,0,82,Monday,September,0
2025-09-03,Claire Drughouse,M113,Digene,Antacid,60,0,1,106,Wednesday,September,0
2025-10-26,Lakshya Medicals,M120,Hand Sanitizer,Hygiene,90,0,0,89,Sunday,October,1
2025-03-10,Clarkson's Pharma,M120,Hand Sanitizer,Hygiene,90,1,0,104,Monday,March,0
2025-09-15,Chen Drugstore,M117,BP Tablet,Cardiac,320,0,0,79,Monday,September,0
2025-02-25,Lakshya Medicals,M117,BP Tablet,Cardiac,320,0,1,88,Tuesday,February,0
2025-04-20,BMS Pharmacy,M119,Eye Drops,Eye Care,160,0,0,92,Sunday,April,1
2025-08-11,Claire Drughouse,M102,Crocin,Painkiller,35,0,0,86,Monday,August,0
2025-06-19,Apollo Pharmacy,M110,Cetirizine,Allergy,40,0,0,86,Thursday,June,0
2025-10-02,HealthMart,M113,Digene,Antacid,60,0,0,67,Thursday,October,0
2025-08-18,HealthMart,M118,Asthma Inhaler,Respiratory,450,1,0,84,Monday,August,0
2025-12-11,BMS Pharmacy,M106,Insulin,Diabetes,550,0,1,58,Thursday,December,0
2025-03-03,Chen Drugstore,M115,Calcium Tablet,Supplement,250,0,0,74,Monday,March,0
2025-04-08,BMS Pharmacy,M107,Metformin,Diabetes,80,0,0,91,Tuesday,April,0
2025-03-15,City Medicals,M114,Pantoprazole,Antacid,110,0,0,87,Saturday,March,1
2025-08-26,Sara Medicos,M101,Paracetamol,Painkiller,25,1,0,93,Tuesday,August,0
2025-02-04,Sara Medicos,M110,Cetirizine,Allergy,40,0,0,89,Tuesday,February,0
2025-01-04,City Medicals,M110,Cetirizine,Allergy,40,0,0,103,Saturday,January,1
2025-03-16,Lakshya Medicals,M102,Crocin,Painkiller,35,0,0,78,Sunday,March,1
2025-04-22,HealthMart,M107,Metformin,Diabetes,80,1,0,100,Tuesday,April,0
2025-12-28,Claire Drughouse,M116,Iron Tablet,Supplement,180,1,0,107,Sunday,December,1
2025-04-07,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,76,Monday,April,0
2025-05-12,City Medicals,M101,Paracetamol,Painkiller,25,0,0,92,Monday,May,0
2025-02-11,BMS Pharmacy,M106,Insulin,Diabetes,550,0,0,62,Tuesday,February,0
2025-05-13,BMS Pharmacy,M119,Eye Drops,Eye Care,160,0,0,78,Tuesday,May,0
2025-09-21,Apollo Pharmacy,M110,Cetirizine,Allergy,40,0,0,99,Sunday,September,1
2025-11-21,BMS Pharmacy,M105,ORS,Hydration,25,0,0,87,Friday,November,0
2025-08-30,City Medicals,M115,Calcium Tablet,Supplement,250,0,0,88,Saturday,August,1
2025-08-24,Clarkson's Pharma,M103,Dolo 650,Painkiller,30,0,0,87,Sunday,August,1
2025-12-26,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,0,0,67,Friday,December,0
2025-12-01,HealthMart,M106,Insulin,Diabetes,550,0,0,59,Monday,December,0
2025-12-14,Lakshya Medicals,M114,Pantoprazole,Antacid,110,0,0,70,Sunday,December,1
2025-09-29,Clarkson's Pharma,M102,Crocin,Painkiller,35,0,0,87,Monday,September,0
2025-11-22,Apollo Pharmacy,M102,Crocin,Painkiller,35,0,0,83,Saturday,November,1
2025-07-03,BMS Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,76,Thursday,July,0
2025-06-05,Lakshya Medicals,M116,Iron Tablet,Supplement,180,1,0,77,Thursday,June,0
2025-08-27,Apollo Pharmacy,M112,Cough Syrup,Cough,140,0,0,73,Wednesday,August,0
2025-03-19,HealthMart,M104,Vitamin C,Vitamin,120,0,0,86,Wednesday,March,0
2025-08-26,Sara Medicos,M102,Crocin,Painkiller,35,0,1,104,Tuesday,August,0
2025-12-26,BMS Pharmacy,M104,Vitamin C,Vitamin,120,0,0,78,Friday,December,0
2025-12-27,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,77,Saturday,December,1
2025-11-29,City Medicals,M101,Paracetamol,Painkiller,25,0,0,95,Saturday,November,1
2025-07-17,Lakshya Medicals,M114,Pantoprazole,Antacid,110,1,0,88,Thursday,July,0
2025-07-07,Apollo Pharmacy,M109,Azithromycin,Antibiotic,220,1,0,90,Monday,July,0
2025-09-09,Chen Drugstore,M104,Vitamin C,Vitamin,120,0,0,75,Tuesday,September,0
2025-04-17,Sara Medicos,M116,Iron Tablet,Supplement,180,0,0,72,Thursday,April,0
2025-12-20,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,1,0,96,Saturday,December,1
2025-01-29,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,66,Wednesday,January,0
2025-04-15,Sara Medicos,M111,Benadryl,Cough,90,1,0,105,Tuesday,April,0
2025-11-30,Sara Medicos,M112,Cough Syrup,Cough,140,1,0,106,Sunday,November,1
2025-08-02,City Medicals,M114,Pantoprazole,Antacid,110,0,0,97,Saturday,August,1
2025-02-20,Claire Drughouse,M104,Vitamin C,Vitamin,120,0,0,75,Thursday,February,0
2025-02-20,Clarkson's Pharma,M106,Insulin,Diabetes,550,1,0,66,Thursday,February,0
2025-07-09,HealthMart,M103,Dolo 650,Painkiller,30,0,0,75,Wednesday,July,0
2025-09-17,Chen Drugstore,M105,ORS,Hydration,25,0,0,91,Wednesday,September,0
2025-08-02,Sara Medicos,M117,BP Tablet,Cardiac,320,0,0,77,Saturday,August,1
2025-06-15,BMS Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,63,Sunday,June,1
2025-06-07,SmartMed Pharmacy,M112,Cough Syrup,Cough,140,1,0,95,Saturday,June,1
2025-09-19,SmartMed Pharmacy,M109,Azithromycin,Antibiotic,220,0,0,77,Friday,September,0
2025-06-04,HealthMart,M110,Cetirizine,Allergy,40,0,0,72,Wednesday,June,0
2025-01-20,SmartMed Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,54,Monday,January,0
2025-04-10,HealthMart,M112,Cough Syrup,Cough,140,0,0,84,Thursday,April,0
2025-10-05,BMS Pharmacy,M108,Amoxicillin,Antibiotic,180,0,1,110,Sunday,October,1
2025-10-21,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,67,Tuesday,October,0
2025-08-14,City Medicals,M111,Benadryl,Cough,90,0,0,78,Thursday,August,0
2025-12-25,Chen Drugstore,M101,Paracetamol,Painkiller,25,0,0,77,Thursday,December,0
2025-08-10,City Medicals,M103,Dolo 650,Painkiller,30,1,0,114,Sunday,August,1
2025-01-17,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,54,Friday,January,0
2025-10-16,HealthMart,M101,Paracetamol,Painkiller,25,1,0,106,Thursday,October,0
2025-01-14,Sara Medicos,M119,Eye Drops,Eye Care,160,0,0,65,Tuesday,January,0
2025-08-13,Chen Drugstore,M104,Vitamin C,Vitamin,120,1,0,100,Wednesday,August,0
2025-06-12,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,0,56,Thursday,June,0
2025-09-26,BMS Pharmacy,M101,Paracetamol,Painkiller,25,1,0,83,Friday,September,0
2025-06-15,BMS Pharmacy,M112,Cough Syrup,Cough,140,0,1,109,Sunday,June,1
2025-12-12,Sara Medicos,M101,Paracetamol,Painkiller,25,0,1,81,Friday,December,0
2025-06-13,City Medicals,M106,Insulin,Diabetes,550,0,0,66,Friday,June,0
2025-05-27,BMS Pharmacy,M108,Amoxicillin,Antibiotic,180,1,0,81,Tuesday,May,0
2025-12-12,Apollo Pharmacy,M106,Insulin,Diabetes,550,0,0,38,Friday,December,0
2025-10-15,BMS Pharmacy,M105,ORS,Hydration,25,0,0,77,Wednesday,October,0
2025-02-11,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,0,0,69,Tuesday,February,0
2025-10-04,Sara Medicos,M115,Calcium Tablet,Supplement,250,0,0,91,Saturday,October,1
2025-10-23,City Medicals,M104,Vitamin C,Vitamin,120,0,0,75,Thursday,October,0
2025-08-11,SmartMed Pharmacy,M119,Eye Drops,Eye Care,160,0,0,77,Monday,August,0
2025-02-20,City Medicals,M103,Dolo 650,Painkiller,30,0,0,66,Thursday,February,0
2025-09-26,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,0,0,63,Friday,September,0
2025-08-15,SmartMed Pharmacy,M105,ORS,Hydration,25,0,0,69,Friday,August,0
2025-02-15,HealthMart,M110,Cetirizine,Allergy,40,0,0,91,Saturday,February,1
2025-05-03,Apollo Pharmacy,M101,Paracetamol,Painkiller,25,1,0,105,Saturday,May,1
2025-09-13,Lakshya Medicals,M108,Amoxicillin,Antibiotic,180,1,0,88,Saturday,September,1
2025-02-14,City Medicals,M106,Insulin,Diabetes,550,0,0,43,Friday,February,0
2025-10-29,Lakshya Medicals,M111,Benadryl,Cough,90,1,0,92,Wednesday,October,0
2025-12-09,Sara Medicos,M107,Metformin,Diabetes,80,0,0,87,Tuesday,December,0
2025-02-20,Chen Drugstore,M118,Asthma Inhaler,Respiratory,450,1,0,75,Thursday,February,0
2025-11-06,Apollo Pharmacy,M118,Asthma Inhaler,Respiratory,450,1,0,73,Thursday,November,0
2025-11-18,HealthMart,M112,Cough Syrup,Cough,140,0,0,76,Tuesday,November,0
2025-06-10,Claire Drughouse,M116,Iron Tablet,Supplement,180,0,1,80,Tuesday,June,0
2025-01-31,Apollo Pharmacy,M108,Amoxicillin,Antibiotic,180,0,0,82,Friday,January,0
2025-08-27,Claire Drughouse,M120,Hand Sanitizer,Hygiene,90,1,0,95,Wednesday,August,0
2025-06-30,Lakshya Medicals,M119,Eye Drops,Eye Care,160,0,0,82,Monday,June,0
2025-12-05,Claire Drughouse,M102,Crocin,Painkiller,35,1,1,105,Friday,December,0
2025-03-15,City Medicals,M112,Cough Syrup,Cough,140,1,0,113,Saturday,March,1
2025-02-02,Chen Drugstore,M113,Digene,Antacid,60,0,0,90,Sunday,February,1
2025-11-29,HealthMart,M107,Metformin,Diabetes,80,1,1,113,Saturday,November,1
2025-12-15,Sara Medicos,M114,Pantoprazole,Antacid,110,0,1,97,Monday,December,0
2025-02-22,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,72,Saturday,February,1
2025-10-22,Chen Drugstore,M114,Pantoprazole,Antacid,110,1,1,112,Wednesday,October,0
2025-12-06,Claire Drughouse,M120,Hand Sanitizer,Hygiene,90,1,0,109,Saturday,December,1
2025-04-22,HealthMart,M103,Dolo 650,Painkiller,30,0,0,91,Tuesday,April,0
2025-05-21,Chen Drugstore,M118,Asthma Inhaler,Respiratory,450,0,0,56,Wednesday,May,0
2025-07-29,Apollo Pharmacy,M107,Metformin,Diabetes,80,1,0,81,Tuesday,July,0
2025-06-23,Sara Medicos,M112,Cough Syrup,Cough,140,0,1,81,Monday,June,0
2025-10-07,Sara Medicos,M103,Dolo 650,Painkiller,30,0,0,68,Tuesday,October,0
2025-01-23,Claire Drughouse,M105,ORS,Hydration,25,1,0,88,Thursday,January,0
2025-06-14,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,0,0,90,Saturday,June,1
2025-10-13,Claire Drughouse,M103,Dolo 650,Painkiller,30,0,0,71,Monday,October,0
2025-11-17,BMS Pharmacy,M106,Insulin,Diabetes,550,0,1,81,Monday,November,0
2025-05-14,Clarkson's Pharma,M104,Vitamin C,Vitamin,120,1,1,123,Wednesday,May,0
2025-04-10,Claire Drughouse,M112,Cough Syrup,Cough,140,0,0,80,Thursday,April,0
2025-05-16,Chen Drugstore,M110,Cetirizine,Allergy,40,0,0,92,Friday,May,0
2025-11-17,Apollo Pharmacy,M116,Iron Tablet,Supplement,180,1,0,85,Monday,November,0
2025-07-02,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,86,Wednesday,July,0
2025-08-20,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,61,Wednesday,August,0
2025-01-10,Claire Drughouse,M109,Azithromycin,Antibiotic,220,0,0,73,Friday,January,0
2025-01-26,BMS Pharmacy,M107,Metformin,Diabetes,80,0,0,99,Sunday,January,1
2025-10-13,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,0,39,Monday,October,0
2025-07-22,Chen Drugstore,M118,Asthma Inhaler,Respiratory,450,0,0,44,Tuesday,July,0
2025-02-23,Sara Medicos,M111,Benadryl,Cough,90,0,0,72,Sunday,February,1
2025-02-04,BMS Pharmacy,M119,Eye Drops,Eye Care,160,1,0,78,Tuesday,February,0
2025-01-29,Apollo Pharmacy,M115,Calcium Tablet,Supplement,250,1,0,72,Wednesday,January,0
2025-04-05,Lakshya Medicals,M112,Cough Syrup,Cough,140,1,0,95,Saturday,April,1
2025-04-03,Apollo Pharmacy,M110,Cetirizine,Allergy,40,0,0,65,Thursday,April,0
2025-08-05,Claire Drughouse,M107,Metformin,Diabetes,80,0,0,82,Tuesday,August,0
2025-10-25,Claire Drughouse,M108,Amoxicillin,Antibiotic,180,0,0,70,Saturday,October,1
2025-12-13,Chen Drugstore,M115,Calcium Tablet,Supplement,250,1,0,98,Saturday,December,1
2025-12-24,Chen Drugstore,M107,Metformin,Diabetes,80,1,0,101,Wednesday,December,0
2025-08-31,Chen Drugstore,M109,Azithromycin,Antibiotic,220,0,0,72,Sunday,August,1
2025-09-09,Clarkson's Pharma,M103,Dolo 650,Painkiller,30,0,0,82,Tuesday,September,0
2025-09-14,City Medicals,M111,Benadryl,Cough,90,0,0,84,Sunday,September,1
2025-07-11,Clarkson's Pharma,M109,Azithromycin,Antibiotic,220,0,0,60,Friday,July,0
2025-06-20,City Medicals,M102,Crocin,Painkiller,35,0,0,91,Friday,June,0
2025-01-10,Clarkson's Pharma,M112,Cough Syrup,Cough,140,0,0,88,Friday,January,0
2025-08-26,Clarkson's Pharma,M109,Azithromycin,Antibiotic,220,0,0,71,Tuesday,August,0
2025-05-31,BMS Pharmacy,M114,Pantoprazole,Antacid,110,0,0,89,Saturday,May,1
2025-12-25,Lakshya Medicals,M113,Digene,Antacid,60,0,0,70,Thursday,December,0
2025-01-26,Chen Drugstore,M117,BP Tablet,Cardiac,320,1,0,90,Sunday,January,1
2025-03-09,BMS Pharmacy,M101,Paracetamol,Painkiller,25,0,0,86,Sunday,March,1
2025-01-15,HealthMart,M103,Dolo 650,Painkiller,30,0,0,73,Wednesday,January,0
2025-03-30,Apollo Pharmacy,M106,Insulin,Diabetes,550,1,0,77,Sunday,March,1
2025-12-24,BMS Pharmacy,M113,Digene,Antacid,60,0,0,86,Wednesday,December,0
2025-06-26,Sara Medicos,M112,Cough Syrup,Cough,140,0,0,79,Thursday,June,0
2025-08-11,Apollo Pharmacy,M114,Pantoprazole,Antacid,110,0,0,63,Monday,August,0
2025-08-14,City Medicals,M113,Digene,Antacid,60,0,0,82,Thursday,August,0
2025-05-10,Clarkson's Pharma,M102,Crocin,Painkiller,35,0,1,116,Saturday,May,1
2025-01-27,Lakshya Medicals,M107,Metformin,Diabetes,80,0,1,105,Monday,January,0
2025-07-02,Apollo Pharmacy,M104,Vitamin C,Vitamin,120,0,0,79,Wednesday,July,0
2025-11-22,Chen Drugstore,M120,Hand Sanitizer,Hygiene,90,1,0,97,Saturday,November,1
2025-08-22,Lakshya Medicals,M113,Digene,Antacid,60,0,0,82,Friday,August,0
2025-10-10,City Medicals,M113,Digene,Antacid,60,0,0,88,Friday,October,0
2025-11-08,HealthMart,M106,Insulin,Diabetes,550,0,0,56,Saturday,November,1
2025-11-18,HealthMart,M114,Pantoprazole,Antacid,110,0,0,87,Tuesday,November,0
2025-04-21,SmartMed Pharmacy,M110,Cetirizine,Allergy,40,1,0,105,Monday,April,0
2025-04-09,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,68,Wednesday,April,0
2025-07-13,Sara Medicos,M105,ORS,Hydration,25,1,0,110,Sunday,July,1
2025-11-14,Sara Medicos,M101,Paracetamol,Painkiller,25,0,0,87,Friday,November,0
2025-08-30,Chen Drugstore,M118,Asthma Inhaler,Respiratory,450,0,1,81,Saturday,August,1
2025-04-25,Clarkson's Pharma,M114,Pantoprazole,Antacid,110,0,0,60,Friday,April,0
2025-06-27,BMS Pharmacy,M119,Eye Drops,Eye Care,160,1,0,104,Friday,June,0
2025-11-02,City Medicals,M111,Benadryl,Cough,90,0,0,97,Sunday,November,1
2025-01-13,SmartMed Pharmacy,M115,Calcium Tablet,Supplement,250,0,0,58,Monday,January,0
2025-07-04,Apollo Pharmacy,M113,Digene,Antacid,60,1,0,105,Friday,July,0
2025-01-02,Claire Drughouse,M101,Paracetamol,Painkiller,25,0,1,96,Thursday,January,0
2025-12-23,Apollo Pharmacy,M105,ORS,Hydration,25,0,0,87,Tuesday,December,0
2025-04-20,Sara Medicos,M115,Calcium Tablet,Supplement,250,0,0,87,Sunday,April,1
2025-08-11,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,44,Monday,August,0
2025-01-19,City Medicals,M109,Azithromycin,Antibiotic,220,1,0,94,Sunday,January,1
2025-12-20,Apollo Pharmacy,M111,Benadryl,Cough,90,0,0,83,Saturday,December,1
2025-05-21,Clarkson's Pharma,M103,Dolo 650,Painkiller,30,0,0,76,Wednesday,May,0
2025-01-07,BMS Pharmacy,M105,ORS,Hydration,25,0,0,69,Tuesday,January,0
2025-06-28,Chen Drugstore,M118,Asthma Inhaler,Respiratory,450,1,0,100,Saturday,June,1
2025-02-02,City Medicals,M105,ORS,Hydration,25,0,0,84,Sunday,February,1
2025-02-04,Sara Medicos,M115,Calcium Tablet,Supplement,250,0,0,71,Tuesday,February,0
2025-03-16,Clarkson's Pharma,M118,Asthma Inhaler,Respiratory,450,0,0,81,Sunday,March,1
2025-10-24,BMS Pharmacy,M117,BP Tablet,Cardiac,320,1,1,111,Friday,October,0
2025-11-25,Clarkson's Pharma,M116,Iron Tablet,Supplement,180,1,0,89,Tuesday,November,0
2025-09-22,Clarkson's Pharma,M110,Cetirizine,Allergy,40,1,0,97,Monday,September,0
2025-08-12,HealthMart,M101,Paracetamol,Painkiller,25,0,0,79,Tuesday,August,0
2025-01-27,Clarkson's Pharma,M107,Metformin,Diabetes,80,0,0,70,Monday,January,0
2025-04-30,SmartMed Pharmacy,M111,Benadryl,Cough,90,0,0,87,Wednesday,April,0
2025-11-16,BMS Pharmacy,M118,Asthma Inhaler,Respiratory,450,0,0,54,Sunday,November,1
2025-11-02,Clarkson's Pharma,M106,Insulin,Diabetes,550,0,0,59,Sunday,November,1
2025-03-28,HealthMart,M113,Digene,Antacid,60,1,0,99,Friday,March,0
2025-11-18,Sara Medicos,M104,Vitamin C,Vitamin,120,0,0,78,Tuesday,November,0
2025-11-06,SmartMed Pharmacy,M120,Hand Sanitizer,Hygiene,90,1,0,92,Thursday,November,0
2025-12-21,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,0,1,86,Sunday,December,1
2025-10-17,Lakshya Medicals,M107,Metformin,Diabetes,80,0,0,72,Friday,October,0
2025-08-12,Lakshya Medicals,M113,Digene,Antacid,60,0,0,84,Tuesday,August,0
2025-11-23,Apollo Pharmacy,M116,Iron Tablet,Supplement,180,1,0,89,Sunday,November,1
2025-02-15,Lakshya Medicals,M109,Azithromycin,Antibiotic,220,0,0,66,Saturday,February,1
2025-07-10,SmartMed Pharmacy,M111,Benadryl,Cough,90,0,0,69,Thursday,July,0
2025-06-21,City Medicals,M118,Asthma Inhaler,Respiratory,450,1,0,74,Saturday,June,1
2025-05-03,Apollo Pharmacy,M114,Pantoprazole,Antacid,110,0,0,79,Saturday,May,1
2025-01-23,City Medicals,M118,Asthma Inhaler,Respiratory,450,0,0,65,Thursday,January,0
2025-04-11,BMS Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,73,Friday,April,0
2025-12-21,Chen Drugstore,M114,Pantoprazole,Antacid,110,0,0,88,Sunday,December,1
2025-03-24,Claire Drughouse,M102,Crocin,Painkiller,35,1,0,84,Monday,March,0
2025-09-26,Sara Medicos,M120,Hand Sanitizer,Hygiene,90,0,0,82,Friday,September,0
2025-09-11,Lakshya Medicals,M111,Benadryl,Cough,90,1,0,80,Thursday,September,0
2025-08-09,City Medicals,M101,Paracetamol,Painkiller,25,0,0,92,Saturday,August,1
2025-02-19,BMS Pharmacy,M109,Azithromycin,Antibiotic,220,0,1,73,Wednesday,February,0
2025-04-21,Claire Drughouse,M117,BP Tablet,Cardiac,320,1,0,92,Monday,April,0
2025-05-03,Lakshya Medicals,M114,Pantoprazole,Antacid,110,1,0,98,Saturday,May,1
2025-05-03,Lakshya Medicals,M107,Metformin,Diabetes,80,0,0,97,Saturday,May,1
2025-11-23,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,0,0,59,Sunday,November,1
2025-06-16,HealthMart,M111,Benadryl,Cough,90,0,0,89,Monday,June,0
2025-10-18,Apollo Pharmacy,M105,ORS,Hydration,25,0,0,74,Saturday,October,1
2025-03-20,Chen Drugstore,M112,Cough Syrup,Cough,140,0,0,69,Thursday,March,0
2025-06-27,Clarkson's Pharma,M103,Dolo 650,Painkiller,30,0,0,71,Friday,June,0
2025-03-11,City Medicals,M110,Cetirizine,Allergy,40,1,0,93,Tuesday,March,0
2025-05-04,Apollo Pharmacy,M117,BP Tablet,Cardiac,320,1,0,82,Sunday,May,1
2025-01-08,BMS Pharmacy,M114,Pantoprazole,Antacid,110,1,0,88,Wednesday,January,0
2025-06-12,SmartMed Pharmacy,M117,BP Tablet,Cardiac,320,1,0,83,Thursday,June,0
2025-06-10,Claire Drughouse,M120,Hand Sanitizer,Hygiene,90,0,0,71,Tuesday,June,0
2025-02-18,City Medicals,M113,Digene,Antacid,60,0,0,73,Tuesday,February,0
2025-12-24,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,1,0,91,Wednesday,December,0
2025-03-27,Apollo Pharmacy,M111,Benadryl,Cough,90,0,0,64,Thursday,March,0
2025-11-03,Sara Medicos,M101,Paracetamol,Painkiller,25,1,0,101,Monday,November,0
2025-06-15,Sara Medicos,M104,Vitamin C,Vitamin,120,0,0,78,Sunday,June,1
2025-10-03,Clarkson's Pharma,M106,Insulin,Diabetes,550,1,0,87,Friday,October,0
2025-07-25,SmartMed Pharmacy,M114,Pantoprazole,Antacid,110,0,0,83,Friday,July,0
2025-06-20,Lakshya Medicals,M102,Crocin,Painkiller,35,1,0,110,Friday,June,0
2025-08-17,City Medicals,M108,Amoxicillin,Antibiotic,180,0,0,92,Sunday,August,1
2025-06-04,Claire Drughouse,M107,Metformin,Diabetes,80,0,0,76,Wednesday,June,0
2025-09-03,Clarkson's Pharma,M102,Crocin,Painkiller,35,0,0,69,Wednesday,September,0
2025-11-16,City Medicals,M114,Pantoprazole,Antacid,110,0,0,91,Sunday,November,1
2025-11-29,BMS Pharmacy,M110,Cetirizine,Allergy,40,0,0,87,Saturday,November,1
2025-01-13,Chen Drugstore,M102,Crocin,Painkiller,35,1,1,111,Monday,January,0
2025-08-22,BMS Pharmacy,M110,Cetirizine,Allergy,40,0,0,63,Friday,August,0
2025-02-07,Sara Medicos,M117,BP Tablet,Cardiac,320,1,0,79,Friday,February,0
2025-04-19,BMS Pharmacy,M119,Eye Drops,Eye Care,160,1,0,96,Saturday,April,1
2025-08-31,Chen Drugstore,M113,Digene,Antacid,60,0,0,93,Sunday,August,1
2025-02-26,Lakshya Medicals,M104,Vitamin C,Vitamin,120,1,0,79,Wednesday,February,0
2025-03-09,Apollo Pharmacy,M106,Insulin,Diabetes,550,0,0,76,Sunday,March,1
2025-12-01,Apollo Pharmacy,M119,Eye Drops,Eye Care,160,0,1,80,Monday,December,0
2025-11-30,Claire Drughouse,M102,Crocin,Painkiller,35,0,0,73,Sunday,November,1
2025-07-07,Chen Drugstore,M103,Dolo 650,Painkiller,30,0,0,83,Monday,July,0
2025-05-05,Apollo Pharmacy,M112,Cough Syrup,Cough,140,1,0,106,Monday,May,0
2025-01-12,Clarkson's Pharma,M108,Amoxicillin,Antibiotic,180,0,0,92,Sunday,January,1
2025-11-29,Lakshya Medicals,M115,Calcium Tablet,Supplement,250,0,1,98,Saturday,November,1
2025-10-23,Apollo Pharmacy,M108,Amoxicillin,Antibiotic,180,0,1,72,Thursday,October,0
2025-06-02,HealthMart,M104,Vitamin C,Vitamin,120,0,0,73,Monday,June,0
2025-11-15,Claire Drughouse,M104,Vitamin C,Vitamin,120,0,0,83,Saturday,November,1
2025-03-18,Apollo Pharmacy,M120,Hand Sanitizer,Hygiene,90,0,0,78,Tuesday,March,0
2025-10-18,Sara Medicos,M116,Iron Tablet,Supplement,180,0,0,81,Saturday,October,1
2025-09-29,SmartMed Pharmacy,M108,Amoxicillin,Antibiotic,180,1,0,78,Monday,September,0
2025-12-06,SmartMed Pharmacy,M108,Amoxicillin,Antibiotic,180,1,0,87,Saturday,December,1
2025-09-08,BMS Pharmacy,M101,Paracetamol,Painkiller,25,0,0,80,Monday,September,0
2025-04-19,HealthMart,M107,Metformin,Diabetes,80,1,0,117,Saturday,April,1
2025-09-17,HealthMart,M108,Amoxicillin,Antibiotic,180,0,0,77,Wednesday,September,0
2025-05-10,City Medicals,M109,Azithromycin,Antibiotic,220,1,0,93,Saturday,May,1
2025-11-28,City Medicals,M109,Azithromycin,Antibiotic,220,0,0,74,Friday,November,0
2025-02-01,City Medicals,M113,Digene,Antacid,60,0,1,117,Saturday,February,1
2025-01-20,Lakshya Medicals,M109,Azithromycin,Antibiotic,220,0,0,71,Monday,January,0
2025-12-08,City Medicals,M116,Iron Tablet,Supplement,180,1,0,93,Monday,December,0
2025-01-30,BMS Pharmacy,M111,Benadryl,Cough,90,0,0,81,Thursday,January,0
2025-04-09,Claire Drughouse,M102,Crocin,Painkiller,35,0,0,88,Wednesday,April,0
2025-02-03,Sara Medicos,M112,Cough Syrup,Cough,140,0,0,73,Monday,February,0
2025-11-12,Clarkson's Pharma,M105,ORS,Hydration,25,0,0,67,Wednesday,November,0
2025-08-17,Lakshya Medicals,M118,Asthma Inhaler,Respiratory,450,0,0,53,Sunday,August,1
2025-10-22,City Medicals,M106,Insulin,Diabetes,550,0,0,61,Wednesday,October,0
